model_name,inchi,smiles,excited,multiplicity,lumped,stereochemistry
C7H121OOH5-7O2,"InChI=1S/C7H13O4/c1-2-3-4-7(11-9)5-6-10-8/h2,7,9H,1,3-6H2",C=CCCC(CCO[O])OO,0,0,0,1
C7H121OOH6-3O2,"InChI=1S/C7H13O4/c1-3-7(11-9)5-4-6(2)10-8/h3,6-8H,1,4-5H2,2H3",C=CC(CCC(C)OO)O[O],0,0,0,1
C7H121OOH6-4O2,"InChI=1S/C7H13O4/c1-3-4-7(11-9)5-6(2)10-8/h3,6-8H,1,4-5H2,2H3",C=CCC(CC(C)OO)O[O],0,0,0,1
C7H121OOH6-5O2,"InChI=1S/C7H13O4/c1-3-4-5-7(11-9)6(2)10-8/h3,6-8H,1,4-5H2,2H3",C=CCCC(C(C)OO)O[O],0,0,0,1
C7H121OOH6-7O2,"InChI=1S/C7H13O4/c1-2-3-4-5-7(11-9)6-10-8/h2,7,9H,1,3-6H2",C=CCCCC(CO[O])OO,0,0,0,1
C7H121OOH7-4O2,"InChI=1S/C7H13O4/c1-2-4-7(11-9)5-3-6-10-8/h2,7-8H,1,3-6H2",C=CCC(CCCOO)O[O],0,0,0,1
C7H121OOH7-5O2,"InChI=1S/C7H13O4/c1-2-3-4-7(11-9)5-6-10-8/h2,7-8H,1,3-6H2",C=CCCC(CCOO)O[O],0,0,0,1
C7H121OOH7-6O2,"InChI=1S/C7H13O4/c1-2-3-4-5-7(11-9)6-10-8/h2,7-8H,1,3-6H2",C=CCCCC(COO)O[O],0,0,0,1
C7H11D14-3OOH,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h4-8H,2-3H2,1H3",CCC=CC(C=C)OO,0,0,0,1
C7H11D15-3OOH,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-5,7-8H,2,6H2,1H3",CC=CCC(C=C)OO,0,0,0,1
C7H11D16-3OOH,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-4,7-8H,1-2,5-6H2",C=CCCC(C=C)OO,0,0,0,1
C7H11D15-4OOH,"InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,6-8H,1,5H2,2H3",C=CCC(C=CC)OO,0,0,0,1
C7H11D16-4OOH,"InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,7-8H,1-2,5-6H2",C=CCC(CC=C)OO,0,0,0,1
C7H11D13-5OOH,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3,5-8H,1,4H2,2H3",C=CC=CC(CC)OO,0,0,0,1
C7H11D13-6OOH,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3-5,7-8H,1,6H2,2H3",C=CC=CCC(C)OO,0,0,0,1
C7H11D14-6OOH,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3,5-8H,1,4H2,2H3",C=CCC=CC(C)OO,0,0,0,1
C7H11D13-7OOH,"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2-4,8H,1,5-7H2",C=CC=CCCCOO,0,0,0,1
C7H11D14-7OOH,"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2,4-5,8H,1,3,6-7H2",C=CCC=CCCOO,0,0,0,1
C7H11D15-7OOH,"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2,5-6,8H,1,3-4,7H2",C=CCCC=CCOO,0,0,0,1
CVCCOJCVCCC,"InChI=1S/C7H11O/c1-3-5-6-7(8)4-2/h4-7H,2-3H2,1H3",CCC=CC(C=C)[O],0,0,0,1
CVCCOJCCVCC,"InChI=1S/C7H11O/c1-3-5-6-7(8)4-2/h3-5,7H,2,6H2,1H3",CC=CCC(C=C)[O],0,0,0,1
CVCCOJCCCVC,"InChI=1S/C7H11O/c1-3-5-6-7(8)4-2/h3-4,7H,1-2,5-6H2",C=CCCC(C=C)[O],0,0,0,1
CVCCVCCOJCC,"InChI=1S/C7H11O/c1-3-5-6-7(8)4-2/h3,5-7H,1,4H2,2H3",C=CC=CC(CC)[O],0,0,0,1
C7H121KET43,"InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h4,7,9H,2-3,5H2,1H3",CCCC(C(C=C)OO)=O,0,0,0,1
C7H121KET45,"InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h3,7,9H,1,4-5H2,2H3",C=CCC(C(CC)OO)=O,0,0,0,1
C7H121KET46,"InChI=1S/C7H12O3/c1-3-4-7(8)5-6(2)10-9/h3,6,9H,1,4-5H2,2H3",C=CCC(CC(C)OO)=O,0,0,0,1
C7H121KET47,"InChI=1S/C7H12O3/c1-2-4-7(8)5-3-6-10-9/h2,9H,1,3-6H2",C=CCC(CCCOO)=O,0,0,0,1
C7H121KET53,"InChI=1S/C7H12O3/c1-3-6(8)5-7(4-2)10-9/h4,7,9H,2-3,5H2,1H3",CCC(CC(C=C)OO)=O,0,0,0,1
C7H121KET54,"InChI=1S/C7H12O3/c1-3-5-7(10-9)6(8)4-2/h3,7,9H,1,4-5H2,2H3",C=CCC(C(CC)=O)OO,0,0,0,1
C7H121KET56,"InChI=1S/C7H12O3/c1-3-4-5-7(8)6(2)10-9/h3,6,9H,1,4-5H2,2H3",C=CCCC(C(C)OO)=O,0,0,0,1
C7H121KET57,"InChI=1S/C7H12O3/c1-2-3-4-7(8)5-6-10-9/h2,9H,1,3-6H2",C=CCCC(CCOO)=O,0,0,0,1
C7H121KET63,"InChI=1S/C7H12O3/c1-3-7(10-9)5-4-6(2)8/h3,7,9H,1,4-5H2,2H3",C=CC(CCC(C)=O)OO,0,0,0,1
C7H121KET64,"InChI=1S/C7H12O3/c1-3-4-7(10-9)5-6(2)8/h3,7,9H,1,4-5H2,2H3",C=CCC(CC(C)=O)OO,0,0,0,1
C7H121KET65,"InChI=1S/C7H12O3/c1-3-4-5-7(10-9)6(2)8/h3,7,9H,1,4-5H2,2H3",C=CCCC(C(C)=O)OO,0,0,0,1
C7H121KET67,"InChI=1S/C7H12O3/c1-2-3-4-5-7(8)6-10-9/h2,9H,1,3-6H2",C=CCCCC(COO)=O,0,0,0,1
C7H121KET74,"InChI=1S/C7H12O3/c1-2-4-7(10-9)5-3-6-8/h2,6-7,9H,1,3-5H2",C=CCC(CCC=O)OO,0,0,0,1
C7H121KET75,"InChI=1S/C7H12O3/c1-2-3-4-7(10-9)5-6-8/h2,6-7,9H,1,3-5H2",C=CCCC(CC=O)OO,0,0,0,1
C7H121KET76,"InChI=1S/C7H12O3/c1-2-3-4-5-7(6-8)10-9/h2,6-7,9H,1,3-5H2",C=CCCCC(C=O)OO,0,0,0,1
C7H121KET34O,"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h4,7H,2-3,5H2,1H3",CCCC(C(C=C)=O)[O],0,0,0,1
C7H121KET35O,"InChI=1S/C7H11O2/c1-3-6(8)5-7(9)4-2/h3,7H,1,4-5H2,2H3",C=CC(CC(CC)[O])=O,0,0,0,1
C7H121KET36O,"InChI=1S/C7H11O2/c1-3-7(9)5-4-6(2)8/h3,6H,1,4-5H2,2H3",C=CC(CCC(C)[O])=O,0,0,0,1
C7H121KET43O,"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h4,6H,2-3,5H2,1H3",CCCC(C(C=C)[O])=O,0,0,0,1
C7H121KET45O,"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h3,6H,1,4-5H2,2H3",C=CCC(C(CC)[O])=O,0,0,0,1
C7H121KET46O,"InChI=1S/C7H11O2/c1-3-4-7(9)5-6(2)8/h3,6H,1,4-5H2,2H3",C=CCC(CC(C)[O])=O,0,0,0,1
C7H121KET47O,"InChI=1S/C7H11O2/c1-2-4-7(9)5-3-6-8/h2H,1,3-6H2",C=CCC(CCC[O])=O,0,0,0,1
C7H121KET53O,"InChI=1S/C7H11O2/c1-3-6(8)5-7(9)4-2/h3,6H,1,4-5H2,2H3",C=CC(CC(CC)=O)[O],0,0,0,1
C7H121KET54O,"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h3,7H,1,4-5H2,2H3",C=CCC(C(CC)=O)[O],0,0,0,1
C7H121KET56O,"InChI=1S/C7H11O2/c1-3-4-5-7(9)6(2)8/h3,6H,1,4-5H2,2H3",C=CCCC(C(C)[O])=O,0,0,0,1
C7H121KET57O,"InChI=1S/C7H11O2/c1-2-3-4-7(9)5-6-8/h2H,1,3-6H2",C=CCCC(CC[O])=O,0,0,0,1
C7H121KET63O,"InChI=1S/C7H11O2/c1-3-7(9)5-4-6(2)8/h3,7H,1,4-5H2,2H3",C=CC(CCC(C)=O)[O],0,0,0,1
C7H121KET64O,"InChI=1S/C7H11O2/c1-3-4-7(9)5-6(2)8/h3,7H,1,4-5H2,2H3",C=CCC(CC(C)=O)[O],0,0,0,1
C7H121KET65O,"InChI=1S/C7H11O2/c1-3-4-5-7(9)6(2)8/h3,7H,1,4-5H2,2H3",C=CCCC(C(C)=O)[O],0,0,0,1
C7H121KET67O,"InChI=1S/C7H11O2/c1-2-3-4-5-7(9)6-8/h2H,1,3-6H2",C=CCCCC(C[O])=O,0,0,0,1
C7H121KET74O,"InChI=1S/C7H11O2/c1-2-4-7(9)5-3-6-8/h2,6-7H,1,3-5H2",C=CCC(CCC=O)[O],0,0,0,1
C7H121KET76O,"InChI=1S/C7H11O2/c1-2-3-4-5-7(9)6-8/h2,6-7H,1,3-5H2",C=CCCCC(C=O)[O],0,0,0,1
CVCCJCVCCC,"InChI=1S/C7H11/c1-3-5-7-6-4-2/h3,5-7H,1,4H2,2H3",[CH2]C=CC=CCC,0,0,0,1
CVCCJCCVCC,"InChI=1S/C7H11/c1-3-5-7-6-4-2/h3-6H,1,7H2,2H3",[CH2]C=CCC=CC,0,0,0,1
CVCCJCCCVC,"InChI=1S/C7H11/c1-3-5-7-6-4-2/h3-5H,1-2,6-7H2",[CH2]C=CCCC=C,0,0,0,1
C5H5,InChI=1S/C5H5/c1-2-4-5-3-1/h1-5H,C1[CH]C=CC=1,0,0,0,1
C5H5CH3,"InChI=1S/C6H8/c1-6-4-2-3-5-6/h2-6H,1H3",CC1C=CC=C1,0,0,0,1
C6H5O,InChI=1S/C6H5O/c7-6-4-2-1-3-5-6/h1-5H,[O]C1=CC=CC=C1,0,0,0,1
C6H5OH,"InChI=1S/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H",OC1=CC=CC=C1,0,0,0,1
CYC5H71-3,"InChI=1S/C5H7/c1-2-4-5-3-1/h1-3H,4-5H2",C1[CH]CCC=1,0,0,0,1
P-C6H4O2,InChI=1S/C6H4O2/c7-5-1-2-6(8)4-3-5/h1-4H,O=C1C=CC(C=C1)=O,0,0,0,1
C-C6H4,InChI=1S/C6H4/c1-2-4-6-5-3-1/h1-4H,C1=CC#CC=C1,0,0,0,1
L-C6H4,"InChI=1S/C6H4/c1-3-5-6-4-2/h1-2,5-6H",C#CC=CC#C,0,0,0,1
C6H2,InChI=1S/C6H2/c1-3-5-6-4-2/h1-2H,C#CC#CC#C,0,0,0,1
C6H3,"InChI=1S/C6H3/c1-3-5-6-4-2/h1-2,5H",C#CC=C=C=[CH],0,0,0,1
C6H5CHCH,InChI=1S/C8H7/c1-2-8-6-4-3-5-7-8/h1-7H,[CH]=CC1C=CC=CC=1,0,0,0,1
C6H4C2H3,"InChI=1S/C8H7/c1-2-8-6-4-3-5-7-8/h2-6H,1H2",C=CC1=C=CC=C[CH]1,0,0,0,1
C6H5C2H,"InChI=1S/C8H6/c1-2-8-6-4-3-5-7-8/h1,3-7H",C#CC1C=CC=CC=1,0,0,0,1
C6H4C2H,"InChI=1S/C8H5/c1-2-8-6-4-3-5-7-8/h1,3-6H",C#CC1=C=CC=C[CH]1,0,0,0,1
NAPH-A,InChI=1S/C10H7/c1-2-6-10-8-4-3-7-9(10)5-1/h1-7H,C1=CC2C(C=C1)=[C]C=CC=2,0,0,0,1
NAPH-B,"InChI=1S/C10H7/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-8H",[C]1=CC2=C(C=C1)C=CC=C2,0,0,0,1
C6H4(C2H)2,"InChI=1S/C10H6/c1-3-9-7-5-6-8-10(9)4-2/h1-2,5-8H",C#Cc1ccccc1C#C,0,0,0,1
NAPH,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,C1=CC2C(C=C1)=CC=CC=2,0,0,0,1
MEINDR,"InChI=1S/C10H9/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-6H,4,8H2",C1C=C2C(=CC=1)CCC=[C]2,0,0,0,1
MEINDENYL,"InChI=1S/C10H9/c1-8-6-7-9-4-2-3-5-10(8)9/h2-7H,1H3",CC1=C2C(=CC=C[CH]2)C=C1,0,0,0,1
C2HC6H4C2H3,"InChI=1S/C10H8/c1-3-9-6-5-7-10(4-2)8-9/h1,4-8H,2H2",C#Cc1cccc(C=C)c1,0,0,0,1
C9H6CH2,"InChI=1S/C10H8/c1-8-6-7-9-4-2-3-5-10(8)9/h2-7H,1H2",C=C1C2C(=CC=CC=2)C=C1,0,0,0,1
C10H9,"InChI=1S/C10H9/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-8H,4H2",C1C=C2C([CH]C=1)=CCC=C2,0,0,0,1
MEINDRSR,"InChI=1S/C10H9/c1-8-6-7-9-4-2-3-5-10(8)9/h2-6H,1,7H2",C=C1C2C(=CC=CC=2)C[CH]1,0,0,0,1
FC10H10,"InChI=1S/C10H10/c1-2-6-9(5-1)10-7-3-4-8-10/h1-5,7H,6,8H2",C1C=C(CC=1)C2CC=CC=2,0,0,1,1
C6H5CH2,"InChI=1S/C7H7/c1-7-5-3-2-4-6-7/h2-6H,1H2",[CH2]C1C=CC=CC=1,0,0,0,1
C9H7,InChI=1S/C9H7/c1-2-5-9-7-3-6-8(9)4-1/h1-7H,[CH]1C=C2C(C=C1)=CC=C2,0,0,0,1
MEINDENE,"InChI=1S/C10H10/c1-8-6-7-9-4-2-3-5-10(8)9/h2-8H,1H3",CC1C2C(=CC=CC=2)C=C1,0,0,1,1
NAPHO-A,InChI=1S/C10H7O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,[O]C1C2C(=CC=CC=2)C=CC=1,0,0,0,1
NAPHO-B,InChI=1S/C10H7O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,C1C2C(=CC([O])=CC=2)C=CC=1,0,0,0,1
NAPHOH-A,"InChI=1S/C10H8O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7,11H",OC1C2C(=CC=CC=2)C=CC=1,0,0,0,1
NAPHOH-B,"InChI=1S/C10H8O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7,11H",C1C2C(=CC(O)=CC=2)C=CC=1,0,0,0,1
C9H6O,InChI=1S/C9H6O/c10-9-6-5-7-3-1-2-4-8(7)9/h1-6H,O=C1C2C(=CC=CC=2)C=C1,0,0,0,1
IND,"InChI=1S/C9H8/c1-2-5-9-7-3-6-8(9)4-1/h1-6H,7H2",C1=CC2=C(C=C1)CC=C2,0,0,0,1
C5H5O,InChI=1S/C5H5O/c6-5-3-1-2-4-5/h1-5H,[O]C1C=CC=C1,0,0,1,1
C5H5OH,InChI=1S/C5H6O/c6-5-3-1-2-4-5/h1-6H,OC1C=CC=C1,0,0,1,1
C5H4OH,"InChI=1S/C5H5O/c6-5-3-1-2-4-5/h1-4,6H",OC1=CC=C[CH]1,0,0,0,1
C6H4CH3,"InChI=1S/C7H7/c1-7-5-3-2-4-6-7/h2-3,5-6H,1H3",CC1C=[C]C=CC=1,0,0,1,1
C6H4CH3,"InChI=1S/C7H7/c1-7-5-3-2-4-6-7/h3-6H,1H3",CC1=CC=C=C[CH]1,0,0,1,1
C6H4CH3,"InChI=1S/C7H7/c1-7-5-3-2-4-6-7/h2-5H,1H3",CC1=CC=CC=[C]1,0,0,1,1
C6H5CH3,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",CC1C=CC=CC=1,0,0,0,1
C6H4OH,"InChI=1S/C6H5O/c7-6-4-2-1-3-5-6/h1-2,4-5,7H",OC1=C[C]=CC=C1,0,0,0,1
C9H7O,"InChI=1S/C9H7O/c10-9-6-5-7-3-1-2-4-8(7)9/h1-5H,6H2",O=C1C[CH]c2ccccc21,0,0,0,1
C12H8,InChI=1S/C12H8/c1-3-9-4-2-6-11-8-7-10(5-1)12(9)11/h1-8H,C1=CC2=C3C(=CC=CC3=C1)C=C2,0,0,0,1
A2C2HA,"InChI=1S/C12H8/c1-2-10-7-5-8-11-6-3-4-9-12(10)11/h1,3-9H",C#CC1=CC=CC2=CC=CC=C12,0,1,0,1
A2C2HB,"InChI=1S/C12H8/c1-2-10-7-8-11-5-3-4-6-12(11)9-10/h1,3-9H",C#CC1=CC2=C(C=CC=C2)C=C1,0,1,0,1
A2C2HA-,"InChI=1S/C12H7/c1-2-10-7-5-8-11-6-3-4-9-12(10)11/h1,3-6,8-9H",C#CC1=C=C[CH]C2=CC=CC=C12,0,1,0,1
A2C2HB-,"InChI=1S/C12H7/c1-2-10-7-8-11-5-3-4-6-12(11)9-10/h1,3-8H",C#CC1=[C]C2=CC=CC=C2C=C1,0,1,0,1
C9H9,"InChI=1S/C9H9/c1-2-5-9-7-3-6-8(9)4-1/h1-2,4-6H,3,7H2",[CH]1CCc2ccccc21,0,0,0,1
C6H5C2H5,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",CCC1C=CC=CC=1,0,0,0,1
C6H5CHCH3,"InChI=1S/C8H9/c1-2-8-6-4-3-5-7-8/h2-7H,1H3",CC=C1C=CC=C[CH]1,0,0,0,1
C6H5CH2CH2,"InChI=1S/C8H9/c1-2-8-6-4-3-5-7-8/h3-7H,1-2H2",[CH2]CC1C=CC=CC=1,0,0,0,1
OC6H4CH3,"InChI=1S/C7H7O/c1-6-4-2-3-5-7(6)8/h2-5H,1H3",CC1C(=CC=CC=1)[O],0,0,0,1
HOC6H4CH3,"InChI=1S/C7H8O/c1-6-3-2-4-7(8)5-6/h2-5,8H,1H3",CC1C=C(C=CC=1)O,0,0,0,1
HOC6H4CH2,"InChI=1S/C7H7O/c1-6-3-2-4-7(8)5-6/h2-5,8H,1H2",C=C1C=C([CH]C=C1)O,0,0,0,1
C6H5C2H3,"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",C=CC1C=CC=CC=1,0,0,0,1
C6H5CHO,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,O=CC1=CC=CC=C1,0,0,0,1
C6H5CH2CH2OO,"InChI=1S/C8H9O2/c9-10-7-6-8-4-2-1-3-5-8/h1-5H,6-7H2",[O]OCCC1C=CC=CC=1,0,0,0,1
XYLENE,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",CC1C(C)=CC=CC=1,0,0,0,1
RXYLENE,"InChI=1S/C8H9/c1-7-5-3-4-6-8(7)2/h3-6H,1H2,2H3",[CH2]C1C(C)=CC=CC=1,0,0,0,1
C6H4CH3CHO,"InChI=1S/C8H8O/c1-7-4-2-3-5-8(7)6-9/h2-6H,1H3",CC1C(=CC=CC=1)C=O,0,0,0,1
C10H7CH3-A,"InChI=1S/C11H10/c1-9-5-4-7-10-6-2-3-8-11(9)10/h2-8H,1H3",CC1=C2C(C=CC=C2)=CC=C1,0,0,0,1
C10H7CH3-B,"InChI=1S/C11H10/c1-9-6-7-10-4-2-3-5-11(10)8-9/h2-8H,1H3",C1=C2C(C=CC(C)=C2)=CC=C1,0,0,0,1
C6H4CHOCH2,"InChI=1S/C8H7O/c1-7-4-2-3-5-8(7)6-9/h2-6H,1H2",C=C1C(=CC=C[CH]1)C=O,0,0,0,1
C6H4CHOCHO,InChI=1S/C8H6O2/c9-5-7-3-1-2-4-8(7)6-10/h1-6H,O=CC1C(=CC=CC=1)C=O,0,0,0,1
C10H7CH2-A,"InChI=1S/C11H9/c1-9-5-4-7-10-6-2-3-8-11(9)10/h2-8H,1H2",[CH2]C1=C2C=CC=CC2=CC=C1,0,0,0,1
C10H7CH2-B,"InChI=1S/C11H9/c1-9-6-7-10-4-2-3-5-11(10)8-9/h2-8H,1H2",C1=C2C=C([CH2])C=CC2=CC=C1,0,0,0,1
PHNTHRN,InChI=1S/C14H10/c1-3-7-13-11(5-1)9-10-12-6-2-4-8-14(12)13/h1-10H,C1C=C2C(=CC=1)C3=C(C=CC=C3)C=C2,0,0,1,1
PHNTHRN,InChI=1S/C14H10/c1-2-6-12-10-14-8-4-3-7-13(14)9-11(12)5-1/h1-10H,C1=CC=C2C=C3C=CC=CC3=CC2=C1,0,0,1,1
C10H7CHO-A,InChI=1S/C11H8O/c12-8-10-6-3-5-9-4-1-2-7-11(9)10/h1-8H,O=CC1=C2C(C=CC=C2)=CC=C1,0,0,0,1
C10H7CHO-B,InChI=1S/C11H8O/c12-8-9-5-6-10-3-1-2-4-11(10)7-9/h1-8H,C1=C2C(C=C(C=O)C=C2)=CC=C1,0,0,0,1
O-HOC6H4OH,"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",OC1=C(C=CC=C1)O,0,0,0,1
O-OC6H4OH,"InChI=1S/C6H5O2/c7-5-3-1-2-4-6(5)8/h1-4,7H",OC1=C(C=CC=C1)[O],0,0,0,1
C10H6CH3-A,"InChI=1S/C11H9/c1-9-5-4-7-10-6-2-3-8-11(9)10/h2-4,6-8H,1H3",CC1=C=C[CH]c2ccccc12,0,0,0,1
C10H6CH3-B,"InChI=1S/C11H9/c1-9-6-7-10-4-2-3-5-11(10)8-9/h3-8H,1H3",C1=C=C[CH]c2cc(C)ccc12,0,0,0,1
I24C7D13,"InChI=1S/C7H12/c1-6(2)5-7(3)4/h5H,1H2,2-4H3",C=C(C)C=C(C)C,0,0,0,1
C6H5CH2C6H5,"InChI=1S/C13H12/c1-3-7-12(8-4-1)11-13-9-5-2-6-10-13/h1-10H,11H2",C1C=CC(=CC=1)CC2C=CC=CC=2,0,0,0,1
FLUORENE,"InChI=1S/C13H10/c1-3-7-12-10(5-1)9-11-6-2-4-8-13(11)12/h1-8H,9H2",C1=CC2=C(C=C1)C3C(=CC=CC=3)C2,0,0,0,1
O-OOC6H4OH,"InChI=1S/C6H5O3/c7-5-3-1-2-4-6(5)9-8/h1-4,7H",OC1=C(C=CC=C1)O[O],0,0,0,1
P-C6H3O2,InChI=1S/C6H3O2/c7-5-1-2-6(8)4-3-5/h1-3H,O=C1C=C=C(C=C1)[O],0,0,0,1
C6H5OOH,"InChI=1S/C6H6O2/c7-8-6-4-2-1-3-5-6/h1-5,7H",OOC1=CC=CC=C1,0,0,0,1
C6H5OO,InChI=1S/C6H5O2/c7-8-6-4-2-1-3-5-6/h1-5H,[O]OC1=CC=CC=C1,0,0,0,1
P-HOC6H4OH,"InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H",OC1C=CC(=CC=1)O,0,0,0,1
P-OOC6H4OH,"InChI=1S/C6H5O3/c7-5-1-3-6(9-8)4-2-5/h1-4,7H",OC1=CC=C(C=C1)O[O],0,0,0,1
C6H5CH2OO,"InChI=1S/C7H7O2/c8-9-6-7-4-2-1-3-5-7/h1-5H,6H2",[O]OCC1=CC=CC=C1,0,0,0,1
BZCOOH,"InChI=1S/C7H8O2/c8-9-6-7-4-2-1-3-5-7/h1-5,8H,6H2",OOCC1=CC=CC=C1,0,0,0,1
C6H5CH2O,"InChI=1S/C7H7O/c8-6-7-4-2-1-3-5-7/h1-5H,6H2",[O]CC1=CC=CC=C1,0,0,0,1
C6H5CH2OH,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",OCC1=CC=CC=C1,0,0,0,1
C6H5CO,InChI=1S/C7H5O/c8-6-7-4-2-1-3-5-7/h1-5H,O=[C]C1=CC=CC=C1,0,0,0,1
C7H6,"InChI=1S/C7H6/c1-2-7-5-3-4-6-7/h3-6H,1H2",C=C=C1C=CC=C1,0,0,0,1
C10H10,"InChI=1S/C10H10/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-7H,4,8H2",C1C=C2C(=CC=1)CCC=C2,0,0,1,1
BIPHENYL,InChI=1S/C12H10/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h1-10H,C1C=CC(=CC=1)C2C=CC=CC=2,0,0,0,1
C7H5,"InChI=1S/C7H5/c1-2-7-5-3-4-6-7/h1,3-6H",C#CC1[CH]C=CC=1,0,0,0,1
C5H3,"InChI=1S/C5H3/c1-3-5-4-2/h1-2,5H",C#CC=C=[CH],0,0,0,1
P-O2C6H4CH3,"InChI=1S/C7H7O2/c1-6-2-4-7(9-8)5-3-6/h2-5H,1H3",CC1=CC=C(C=C1)O[O],0,0,0,1
C14H14,"InChI=1S/C14H14/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-10H,11-12H2",C1=CC=C(C=C1)CCC2C=CC=CC=2,0,0,0,1
C14H13,"InChI=1S/C14H13/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-11H,12H2",C1=CC=C(C=C1)[CH]CC2C=CC=CC=2,0,0,0,1
O-O2C6H4CH3,"InChI=1S/C7H7O2/c1-6-4-2-3-5-7(6)9-8/h2-5H,1H3",CC1C(=CC=CC=1)O[O],0,0,0,1
OC6H4CH2,"InChI=1S/C7H6O/c1-6-4-2-3-5-7(6)8/h2-5H,1H2",C=C1C(C=CC=C1)=O,0,0,0,1
C16H10,InChI=1S/C16H10/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h1-10H,C1C=C2C3=C4C(=CC=CC4=CC=C3C=1)C=C2,0,0,0,1
TETRALIN,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",C1C=C2C(=CC=1)CCCC2,0,0,0,1
RTETRALIN,"InChI=1S/C10H11/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-7H,3-4,8H2",C1C=C2C(=CC=1)CCC[CH]2,0,0,0,1
BZFUR,InChI=1S/C8H6O/c1-2-4-8-7(3-1)5-6-9-8/h1-6H,C1C=C2C(=CC=1)OC=C2,0,0,0,1
RTETRAOO,"InChI=1S/C10H11O2/c11-12-10-7-3-5-8-4-1-2-6-9(8)10/h1-2,4,6,10H,3,5,7H2",[O]OC1C2C(=CC=CC=2)CCC1,0,0,0,1
DIBZFUR,InChI=1S/C12H8O/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8H,C1=CC2=C(C=C1)OC3=C2C=CC=C3,0,0,0,1
RDECALIN,"InChI=1S/C10H17/c1-2-6-10-8-4-3-7-9(10)5-1/h1,9-10H,2-8H2",[CH]1CC2C(CC1)CCCC2,0,0,0,1
DECALIN,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2",C1CC2C(CC1)CCCC2,0,0,0,1
ODECAL,"InChI=1S/C10H18/c1-2-3-7-10-8-5-4-6-9-10/h2,10H,1,3-9H2",C=CCCC1CCCCC1,0,0,0,1
RODECA,"InChI=1S/C10H17/c1-2-3-7-10-8-5-4-6-9-10/h2-3,10H,1,4-9H2",C=C[CH]CC1CCCCC1,0,0,0,1
C10H16,"InChI=1S/C10H16/c1-2-6-10-8-4-3-7-9(10)5-1/h1,5,9-10H,2-4,6-8H2",C1=CC2C(CC1)CCCC2,0,0,0,1
C10H15,"InChI=1S/C10H15/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5,9-10H,3-4,6-8H2",C1[CH]C2C(CC=1)CCCC2,0,0,0,1
